# Lagrange radii [code units]
#1:t 2:r(0.0001) 3:r(0.0003) 4:r(0.0005) 5:r(0.0007) 6:r(0.0009) 7:r(0.001) 8:r(0.003) 9:r(0.005) 10:r(0.007) 11:r(0.009) 12:r(0.01) 13:r(0.03) 14:r(0.05) 15:r(0.07) 16:r(0.09) 17:r(0.1) 18:r(0.2) 19:r(0.3) 20:r(0.4) 21:r(0.5) 22:r(0.6) 23:r(0.7) 24:r(0.8) 25:r(0.9) 26:r(0.99)
1.615446101e+00 5.256984e-03 6.479358e-03 7.138066e-03 8.734383e-03 8.989892e-03 9.100405e-03 1.527281e-02 1.831818e-02 2.072272e-02 2.238394e-02 2.319765e-02 3.863077e-02 5.182176e-02 6.572472e-02 8.009506e-02 8.811234e-02 2.085571e-01 4.149923e-01 6.877809e-01 1.035562e+00 1.490464e+00 2.236505e+00 3.473650e+00 6.713824e+00 5.495428e+01 
1.615606720e+00 3.271359e-03 6.164333e-03 8.287794e-03 8.951230e-03 9.481026e-03 1.009203e-02 1.499006e-02 1.875966e-02 2.095311e-02 2.306904e-02 2.380958e-02 3.860273e-02 5.287282e-02 6.676389e-02 8.080664e-02 8.953567e-02 2.086694e-01 4.061369e-01 6.662618e-01 1.033199e+00 1.494577e+00 2.206275e+00 3.507346e+00 6.606768e+00 5.884257e+01 
1.615777594e+00 4.829967e-03 7.202272e-03 9.587568e-03 1.021727e-02 1.039160e-02 1.126029e-02 1.691442e-02 1.902613e-02 2.104163e-02 2.293697e-02 2.404385e-02 3.915404e-02 5.235226e-02 6.625068e-02 8.089377e-02 8.898486e-02 2.091348e-01 4.125317e-01 6.720006e-01 1.036339e+00 1.514847e+00 2.210221e+00 3.439731e+00 6.657377e+00 5.626417e+01 
1.615929583e+00 7.185858e-03 7.819009e-03 9.598672e-03 9.959296e-03 1.089721e-02 1.104853e-02 1.687889e-02 2.040650e-02 2.222138e-02 2.406334e-02 2.470824e-02 3.980310e-02 5.295925e-02 6.570905e-02 8.057599e-02 8.954173e-02 2.111863e-01 4.083277e-01 6.880688e-01 1.051506e+00 1.523952e+00 2.234864e+00 3.477260e+00 6.655971e+00 5.492097e+01 
1.616104363e+00 4.605538e-03 5.133197e-03 8.530631e-03 1.003296e-02 1.045841e-02 1.057890e-02 1.603440e-02 1.823259e-02 2.075799e-02 2.259324e-02 2.348441e-02 3.863854e-02 5.048640e-02 6.379190e-02 7.889963e-02 8.705561e-02 2.103959e-01 3.994991e-01 6.798722e-01 1.034547e+00 1.511377e+00 2.209974e+00 3.453990e+00 6.716960e+00 5.874537e+01 
1.616282362e+00 5.958651e-03 7.630521e-03 8.802386e-03 9.819570e-03 1.096738e-02 1.160235e-02 1.527777e-02 1.793289e-02 2.064932e-02 2.247286e-02 2.316671e-02 3.869442e-02 5.144172e-02 6.451589e-02 7.914181e-02 8.676425e-02 2.174314e-01 4.043751e-01 6.830267e-01 1.020239e+00 1.496172e+00 2.203593e+00 3.478357e+00 6.738832e+00 5.814498e+01 
1.616452391e+00 3.516555e-03 4.214246e-03 6.386328e-03 9.014895e-03 9.200081e-03 9.357127e-03 1.469930e-02 1.766973e-02 1.972923e-02 2.170927e-02 2.250454e-02 3.769968e-02 5.183677e-02 6.554000e-02 8.052150e-02 8.809763e-02 2.149644e-01 3.992172e-01 6.749515e-01 1.042006e+00 1.516260e+00 2.231619e+00 3.512310e+00 6.784806e+00 5.978752e+01 
1.616603246e+00 4.003156e-03 6.489072e-03 7.823585e-03 8.232818e-03 8.551897e-03 8.888122e-03 1.446466e-02 1.706923e-02 1.940905e-02 2.267344e-02 2.343129e-02 3.818470e-02 5.152809e-02 6.366067e-02 7.865190e-02 8.879686e-02 2.085372e-01 4.063067e-01 6.744582e-01 1.012166e+00 1.492994e+00 2.224643e+00 3.448524e+00 6.637153e+00 5.583423e+01 
1.616748629e+00 3.106946e-03 4.097049e-03 5.372171e-03 6.330856e-03 7.760777e-03 7.842091e-03 1.382618e-02 1.587608e-02 1.850972e-02 1.977924e-02 2.082210e-02 3.835541e-02 5.099355e-02 6.453762e-02 8.074916e-02 8.886631e-02 2.113529e-01 4.057104e-01 6.770864e-01 1.027635e+00 1.487533e+00 2.194100e+00 3.452462e+00 6.788587e+00 5.559494e+01 
1.616866242e+00 1.853069e-03 6.144159e-03 6.871219e-03 8.410084e-03 8.891585e-03 9.009742e-03 1.450459e-02 1.715836e-02 1.969286e-02 2.138353e-02 2.238275e-02 3.563083e-02 4.884112e-02 6.379434e-02 7.958595e-02 8.717794e-02 2.149404e-01 4.151464e-01 6.921270e-01 1.065052e+00 1.530747e+00 2.237164e+00 3.461243e+00 6.823967e+00 5.837201e+01 
1.617029842e+00 4.109404e-03 6.360723e-03 7.586532e-03 9.309878e-03 9.926104e-03 1.001252e-02 1.315334e-02 1.653678e-02 2.001246e-02 2.168178e-02 2.259871e-02 3.760310e-02 4.896924e-02 6.277037e-02 7.936024e-02 8.838598e-02 2.114353e-01 4.195949e-01 6.924818e-01 1.062084e+00 1.528290e+00 2.232189e+00 3.543609e+00 6.840855e+00 5.732452e+01 
1.617182493e+00 5.333521e-03 7.716258e-03 8.641539e-03 9.895754e-03 1.038092e-02 1.076512e-02 1.520542e-02 1.797104e-02 1.988397e-02 2.206441e-02 2.286764e-02 3.774030e-02 4.972772e-02 6.224213e-02 7.747323e-02 8.681976e-02 2.120257e-01 4.074936e-01 6.800232e-01 1.039104e+00 1.541727e+00 2.212470e+00 3.503274e+00 6.694880e+00 5.472396e+01 
1.617328284e+00 2.118333e-03 6.987589e-03 8.965770e-03 9.557709e-03 9.683844e-03 9.877285e-03 1.531663e-02 1.757490e-02 1.938267e-02 2.126648e-02 2.234700e-02 3.850317e-02 5.119339e-02 6.526240e-02 7.956157e-02 8.751965e-02 2.068705e-01 4.057678e-01 6.841893e-01 1.030903e+00 1.502329e+00 2.209557e+00 3.474316e+00 6.729554e+00 6.108801e+01 
1.617483982e+00 4.066201e-03 5.621237e-03 6.193159e-03 7.009425e-03 7.306763e-03 7.629280e-03 1.464852e-02 1.766259e-02 1.955575e-02 2.091530e-02 2.158413e-02 3.838448e-02 5.027745e-02 6.420629e-02 7.885253e-02 8.821427e-02 2.140815e-01 4.071331e-01 6.931398e-01 1.041022e+00 1.525811e+00 2.229517e+00 3.513348e+00 6.701995e+00 5.673839e+01 
1.617608312e+00 2.968248e-03 5.966706e-03 6.406958e-03 8.538971e-03 9.035658e-03 9.189727e-03 1.236031e-02 1.683624e-02 1.957020e-02 2.109606e-02 2.189715e-02 3.735133e-02 5.022955e-02 6.439414e-02 8.053050e-02 8.830867e-02 2.152516e-01 4.121989e-01 6.844647e-01 1.038554e+00 1.513234e+00 2.246826e+00 3.495880e+00 6.820214e+00 6.014826e+01 
1.617755648e+00 2.751660e-03 6.302569e-03 7.449984e-03 8.136962e-03 8.370096e-03 8.405327e-03 1.396874e-02 1.687452e-02 1.889117e-02 2.176198e-02 2.308153e-02 3.791472e-02 5.047562e-02 6.642281e-02 8.142868e-02 8.959193e-02 2.147915e-01 4.181187e-01 6.967171e-01 1.051457e+00 1.494011e+00 2.187853e+00 3.514878e+00 6.840725e+00 6.013344e+01 
1.617931683e+00 4.332441e-03 6.945490e-03 9.107472e-03 1.006906e-02 1.050428e-02 1.085070e-02 1.478214e-02 1.794638e-02 1.972007e-02 2.139771e-02 2.262571e-02 3.825159e-02 5.132012e-02 6.548712e-02 8.073627e-02 9.014051e-02 2.129724e-01 4.109339e-01 6.829697e-01 1.039701e+00 1.520860e+00 2.231865e+00 3.468688e+00 6.811856e+00 6.220803e+01 
1.618072234e+00 5.161822e-03 6.245005e-03 6.516630e-03 8.725401e-03 9.128610e-03 9.352323e-03 1.400283e-02 1.561940e-02 1.828663e-02 2.045413e-02 2.108988e-02 3.661115e-02 5.188939e-02 6.561156e-02 8.014925e-02 8.771236e-02 2.138456e-01 4.144486e-01 6.850477e-01 1.043750e+00 1.496497e+00 2.225815e+00 3.455235e+00 6.872559e+00 6.118574e+01 
1.618200603e+00 5.229608e-03 7.415316e-03 8.192092e-03 9.173042e-03 1.041737e-02 1.060332e-02 1.517888e-02 1.798138e-02 2.167413e-02 2.282832e-02 2.377950e-02 3.858174e-02 5.078296e-02 6.537895e-02 7.870965e-02 8.724899e-02 2.205781e-01 4.187593e-01 6.907071e-01 1.037560e+00 1.511500e+00 2.238658e+00 3.509741e+00 7.056530e+00 5.870938e+01 
1.618312928e+00 2.480707e-03 6.678154e-03 7.555696e-03 8.687387e-03 8.948943e-03 8.984019e-03 1.403635e-02 1.725455e-02 1.921906e-02 2.070233e-02 2.154912e-02 3.822786e-02 5.085407e-02 6.339805e-02 7.936162e-02 8.684618e-02 2.121240e-01 4.086020e-01 6.849944e-01 1.031811e+00 1.488074e+00 2.194912e+00 3.507907e+00 6.665611e+00 5.738918e+01 
1.618461997e+00 2.688028e-03 6.079664e-03 7.762509e-03 8.615619e-03 1.002913e-02 1.040662e-02 1.558555e-02 1.710268e-02 1.958632e-02 2.167757e-02 2.262590e-02 3.800519e-02 5.035678e-02 6.356396e-02 7.805130e-02 8.561801e-02 2.090286e-01 4.104080e-01 6.907878e-01 1.035707e+00 1.508328e+00 2.219597e+00 3.455056e+00 6.827596e+00 5.882135e+01 
1.618591021e+00 3.239062e-03 5.553175e-03 7.321572e-03 8.035653e-03 9.308843e-03 9.628228e-03 1.520412e-02 1.831326e-02 2.028429e-02 2.228135e-02 2.337008e-02 3.861981e-02 5.142917e-02 6.472990e-02 7.865481e-02 8.691785e-02 2.075155e-01 4.197195e-01 6.855411e-01 1.043583e+00 1.509479e+00 2.223079e+00 3.425828e+00 6.706646e+00 5.519332e+01 
1.618753954e+00 3.924839e-03 6.659466e-03 7.496358e-03 8.662810e-03 9.092160e-03 9.623003e-03 1.558715e-02 1.833398e-02 1.994467e-02 2.219766e-02 2.305378e-02 3.712147e-02 4.942857e-02 6.321229e-02 7.702799e-02 8.558509e-02 2.077018e-01 4.122014e-01 6.862650e-01 1.021513e+00 1.479460e+00 2.204161e+00 3.437422e+00 6.750592e+00 6.104555e+01 
1.618966291e+00 5.949425e-03 6.835889e-03 7.621110e-03 7.790103e-03 9.111254e-03 1.027255e-02 1.474194e-02 1.789007e-02 2.008040e-02 2.201527e-02 2.313656e-02 3.733994e-02 5.052839e-02 6.318932e-02 7.896948e-02 8.740018e-02 2.099673e-01 4.161247e-01 6.932237e-01 1.054501e+00 1.509089e+00 2.229283e+00 3.535755e+00 6.644017e+00 5.792718e+01 
1.619105224e+00 4.887408e-03 5.991767e-03 8.375988e-03 8.970457e-03 9.785794e-03 9.841202e-03 1.475305e-02 1.748490e-02 1.969419e-02 2.165835e-02 2.222295e-02 3.706140e-02 4.952709e-02 6.217281e-02 7.673993e-02 8.660792e-02 2.122283e-01 4.126013e-01 6.791411e-01 1.039412e+00 1.526553e+00 2.191320e+00 3.452126e+00 6.820896e+00 5.856785e+01 
1.619298492e+00 5.624487e-03 6.841450e-03 8.462330e-03 9.437116e-03 1.015968e-02 1.050114e-02 1.498231e-02 1.823440e-02 2.025896e-02 2.262971e-02 2.354019e-02 3.671046e-02 4.971309e-02 6.226173e-02 7.899033e-02 8.762068e-02 2.086983e-01 4.148988e-01 6.936064e-01 1.046217e+00 1.527232e+00 2.205737e+00 3.498370e+00 6.665990e+00 5.780671e+01 
1.619460209e+00 2.910770e-03 5.000555e-03 7.764973e-03 8.674391e-03 9.354269e-03 1.030971e-02 1.537354e-02 1.889575e-02 2.040065e-02 2.224689e-02 2.351996e-02 3.773711e-02 4.976442e-02 6.201898e-02 7.720543e-02 8.551615e-02 2.087152e-01 4.076800e-01 6.819044e-01 1.031832e+00 1.519018e+00 2.253454e+00 3.471613e+00 6.661691e+00 5.537425e+01 
1.619597014e+00 3.729115e-03 4.374546e-03 6.813512e-03 7.136329e-03 8.183966e-03 8.518997e-03 1.353423e-02 1.684469e-02 1.912971e-02 2.160267e-02 2.228080e-02 3.701378e-02 4.952254e-02 6.437044e-02 7.834593e-02 8.586290e-02 2.132261e-01 4.156997e-01 6.766450e-01 1.040605e+00 1.497499e+00 2.203801e+00 3.479897e+00 6.910082e+00 6.499775e+01 
1.619725277e+00 1.855171e-03 5.329395e-03 7.325350e-03 7.491038e-03 7.909239e-03 8.667535e-03 1.349493e-02 1.660659e-02 1.935146e-02 2.078522e-02 2.175085e-02 3.644352e-02 4.790677e-02 6.332962e-02 7.723458e-02 8.477432e-02 2.121354e-01 4.138252e-01 6.798160e-01 1.032733e+00 1.506045e+00 2.226056e+00 3.437866e+00 6.757862e+00 6.269687e+01 
1.619868392e+00 4.846976e-03 6.303555e-03 8.002349e-03 8.498485e-03 8.877716e-03 9.359414e-03 1.397308e-02 1.723321e-02 1.958896e-02 2.117284e-02 2.201213e-02 3.541061e-02 4.813863e-02 6.301461e-02 7.759622e-02 8.658907e-02 2.130572e-01 4.138139e-01 6.752946e-01 1.037784e+00 1.496546e+00 2.185497e+00 3.424457e+00 6.639230e+00 5.494608e+01 
1.620004431e+00 3.309689e-03 6.548459e-03 8.161976e-03 8.389728e-03 9.097178e-03 9.774655e-03 1.440690e-02 1.658149e-02 1.892532e-02 2.083014e-02 2.182805e-02 3.471565e-02 4.839107e-02 6.478208e-02 7.934232e-02 8.688187e-02 2.131249e-01 4.183249e-01 6.773545e-01 1.025471e+00 1.497713e+00 2.180163e+00 3.497684e+00 6.759935e+00 5.829669e+01 
1.620123517e+00 4.637226e-03 6.185270e-03 7.240043e-03 7.906950e-03 7.976272e-03 8.106629e-03 1.321569e-02 1.622591e-02 1.839712e-02 1.967162e-02 2.139353e-02 3.571321e-02 4.882260e-02 6.396274e-02 8.041695e-02 8.800159e-02 2.154906e-01 4.170691e-01 6.900705e-01 1.055164e+00 1.515237e+00 2.241445e+00 3.524442e+00 6.782547e+00 6.172718e+01 
1.620243669e+00 4.005083e-03 6.305411e-03 6.682577e-03 7.099887e-03 8.147233e-03 8.682989e-03 1.231681e-02 1.491984e-02 1.785205e-02 1.966277e-02 2.058095e-02 3.505503e-02 4.818068e-02 6.183097e-02 7.673123e-02 8.562501e-02 2.122341e-01 4.164713e-01 6.968588e-01 1.058135e+00 1.524849e+00 2.231581e+00 3.513723e+00 6.729016e+00 5.764841e+01 
1.620370951e+00 4.486215e-03 5.543833e-03 6.213546e-03 6.370552e-03 7.124609e-03 7.640200e-03 1.172923e-02 1.434977e-02 1.671857e-02 1.895088e-02 2.014352e-02 3.574662e-02 4.809305e-02 6.331985e-02 7.871000e-02 8.757496e-02 2.169671e-01 4.187955e-01 6.857101e-01 1.032134e+00 1.501674e+00 2.234795e+00 3.511042e+00 6.805897e+00 6.225373e+01 
1.620485276e+00 3.810145e-03 5.515254e-03 6.843521e-03 7.218117e-03 7.530767e-03 8.018785e-03 1.185786e-02 1.435419e-02 1.669900e-02 1.910739e-02 1.994502e-02 3.769120e-02 5.049601e-02 6.342515e-02 7.964547e-02 8.903144e-02 2.187162e-01 4.234680e-01 7.064548e-01 1.059302e+00 1.542479e+00 2.240355e+00 3.479716e+00 6.795201e+00 5.675806e+01 
1.620563923e+00 1.898578e-03 5.729916e-03 7.043201e-03 8.308007e-03 8.606770e-03 8.817465e-03 1.303697e-02 1.556538e-02 1.769092e-02 1.971908e-02 2.039881e-02 3.659708e-02 5.037827e-02 6.270718e-02 7.936200e-02 8.745197e-02 2.165751e-01 4.252732e-01 7.004669e-01 1.052026e+00 1.511223e+00 2.201981e+00 3.473104e+00 6.746075e+00 6.459898e+01 
1.620680309e+00 1.606675e-03 7.435550e-03 8.277546e-03 9.300212e-03 9.601047e-03 9.888998e-03 1.361631e-02 1.758269e-02 1.948351e-02 2.139785e-02 2.220971e-02 3.564875e-02 4.917993e-02 6.154281e-02 7.910966e-02 8.659027e-02 2.091977e-01 4.134256e-01 6.838642e-01 1.048663e+00 1.504991e+00 2.231088e+00 3.522528e+00 6.834067e+00 6.165040e+01 
1.620792514e+00 1.638545e-03 5.129244e-03 8.982695e-03 9.211264e-03 9.829025e-03 9.936237e-03 1.383252e-02 1.720534e-02 1.925979e-02 2.165133e-02 2.254700e-02 3.710578e-02 4.947628e-02 6.143227e-02 7.743191e-02 8.675280e-02 2.145171e-01 4.198092e-01 6.937629e-01 1.039412e+00 1.493767e+00 2.225637e+00 3.492532e+00 6.898378e+00 6.010015e+01 
1.620909021e+00 4.213480e-03 5.540966e-03 7.053514e-03 8.535470e-03 9.449469e-03 1.023060e-02 1.588345e-02 1.817726e-02 2.014120e-02 2.161777e-02 2.269234e-02 3.682712e-02 4.894306e-02 6.316620e-02 7.929017e-02 8.705831e-02 2.134357e-01 4.179514e-01 6.863240e-01 1.042303e+00 1.510448e+00 2.198059e+00 3.488692e+00 6.877476e+00 6.297092e+01 
1.621053708e+00 4.073271e-03 6.846250e-03 8.427194e-03 8.924133e-03 9.011097e-03 9.191703e-03 1.360335e-02 1.639878e-02 1.943988e-02 2.158705e-02 2.261382e-02 3.702029e-02 4.924885e-02 6.291060e-02 7.768074e-02 8.704925e-02 2.093195e-01 4.160805e-01 6.959811e-01 1.051913e+00 1.525938e+00 2.212204e+00 3.426757e+00 6.641494e+00 5.994038e+01 
1.621167331e+00 5.164674e-03 6.825806e-03 8.261575e-03 8.358421e-03 8.533599e-03 8.536624e-03 1.307733e-02 1.742574e-02 2.011368e-02 2.255782e-02 2.314828e-02 3.740986e-02 4.941448e-02 6.309990e-02 7.793703e-02 8.529493e-02 2.158598e-01 4.085066e-01 6.703664e-01 1.032093e+00 1.488596e+00 2.216444e+00 3.459019e+00 6.740157e+00 5.876106e+01 
1.621315546e+00 4.643902e-03 6.629869e-03 7.991474e-03 8.617918e-03 9.437759e-03 9.729677e-03 1.436909e-02 1.789883e-02 2.018669e-02 2.133444e-02 2.263791e-02 3.629503e-02 4.805438e-02 6.103938e-02 7.662493e-02 8.626190e-02 2.121298e-01 4.120780e-01 6.803325e-01 1.045045e+00 1.490478e+00 2.217117e+00 3.457639e+00 6.838091e+00 5.990346e+01 
1.621463402e+00 2.016794e-03 4.407248e-03 5.245981e-03 9.862328e-03 9.983382e-03 1.058100e-02 1.522085e-02 1.736827e-02 1.968636e-02 2.175025e-02 2.294763e-02 3.630238e-02 4.861049e-02 6.163397e-02 7.594121e-02 8.464840e-02 2.103654e-01 4.071883e-01 6.828447e-01 1.029833e+00 1.503640e+00 2.240012e+00 3.515088e+00 6.925540e+00 6.173826e+01 
1.621615061e+00 4.282834e-03 4.936813e-03 6.100372e-03 7.466539e-03 9.782490e-03 1.078949e-02 1.473686e-02 1.771241e-02 1.996931e-02 2.174245e-02 2.283339e-02 3.652952e-02 4.774451e-02 6.181227e-02 7.756774e-02 8.681387e-02 2.101690e-01 4.076365e-01 6.750092e-01 1.039930e+00 1.505609e+00 2.228050e+00 3.491746e+00 6.911008e+00 5.803905e+01 
1.621759186e+00 5.321580e-03 8.616729e-03 9.049375e-03 9.559970e-03 9.992141e-03 1.026462e-02 1.434098e-02 1.743476e-02 2.030895e-02 2.239413e-02 2.316128e-02 3.683141e-02 4.814468e-02 6.235792e-02 7.602132e-02 8.378524e-02 2.129105e-01 4.109013e-01 6.828092e-01 1.027136e+00 1.512570e+00 2.217136e+00 3.425032e+00 6.792690e+00 5.709003e+01 
1.621881582e+00 2.166197e-03 5.037605e-03 8.198554e-03 8.266745e-03 9.149790e-03 9.207457e-03 1.441362e-02 1.807465e-02 1.995776e-02 2.138356e-02 2.246123e-02 3.661262e-02 4.855113e-02 6.260415e-02 7.579094e-02 8.453143e-02 2.134075e-01 4.231468e-01 6.957423e-01 1.047535e+00 1.505818e+00 2.193689e+00 3.449781e+00 6.558858e+00 5.988170e+01 
1.622064168e+00 1.880164e-03 5.121486e-03 6.246697e-03 8.257248e-03 8.840973e-03 8.993913e-03 1.481222e-02 1.796457e-02 2.007952e-02 2.214934e-02 2.286754e-02 3.602484e-02 4.854814e-02 6.203290e-02 7.790836e-02 8.725641e-02 2.141243e-01 4.163899e-01 6.979986e-01 1.063323e+00 1.491991e+00 2.214696e+00 3.479760e+00 6.688060e+00 6.137938e+01 
1.622224706e+00 5.477649e-03 5.951280e-03 7.524943e-03 8.895246e-03 1.033245e-02 1.075697e-02 1.444132e-02 1.656672e-02 1.866858e-02 2.083878e-02 2.234772e-02 3.666324e-02 4.886402e-02 6.284250e-02 7.898438e-02 8.558858e-02 2.105824e-01 4.174356e-01 6.980231e-01 1.047179e+00 1.538891e+00 2.227246e+00 3.527997e+00 6.891782e+00 5.748621e+01 
1.622355994e+00 6.638677e-03 7.180584e-03 9.024395e-03 9.915466e-03 1.126431e-02 1.159805e-02 1.587474e-02 1.838346e-02 2.096043e-02 2.366088e-02 2.477473e-02 3.821251e-02 5.031777e-02 6.370512e-02 7.875789e-02 8.740053e-02 2.082897e-01 4.168457e-01 6.998695e-01 1.044398e+00 1.510477e+00 2.210947e+00 3.472165e+00 6.705751e+00 6.270457e+01 
1.622480908e+00 7.548064e-04 7.228146e-03 9.593184e-03 1.018358e-02 1.063596e-02 1.078935e-02 1.500642e-02 1.867994e-02 2.065860e-02 2.255402e-02 2.296995e-02 3.738317e-02 5.061492e-02 6.436801e-02 8.055244e-02 8.812020e-02 2.164050e-01 4.145452e-01 6.987937e-01 1.046898e+00 1.505859e+00 2.239261e+00 3.516852e+00 6.830761e+00 5.826916e+01 
1.622610982e+00 4.757390e-03 5.218043e-03 6.974263e-03 9.026888e-03 9.385956e-03 9.624169e-03 1.578849e-02 1.789637e-02 2.027701e-02 2.198490e-02 2.283920e-02 3.889659e-02 5.005694e-02 6.271514e-02 7.956676e-02 8.658473e-02 2.097498e-01 4.112881e-01 6.887408e-01 1.050653e+00 1.538723e+00 2.255717e+00 3.519486e+00 6.977475e+00 5.933933e+01 
1.622769537e+00 3.455733e-03 6.936832e-03 7.694406e-03 7.785641e-03 8.814508e-03 9.182318e-03 1.528702e-02 1.712167e-02 2.144767e-02 2.364018e-02 2.437332e-02 3.711172e-02 4.901382e-02 6.438592e-02 7.936308e-02 8.735572e-02 2.117400e-01 4.156783e-01 7.050123e-01 1.050396e+00 1.532983e+00 2.186922e+00 3.464923e+00 6.751070e+00 6.435245e+01 
1.622879621e+00 3.077868e-03 4.551546e-03 9.103738e-03 9.315809e-03 1.042506e-02 1.061953e-02 1.558981e-02 1.811950e-02 2.010646e-02 2.349072e-02 2.415782e-02 3.813733e-02 5.045447e-02 6.412367e-02 8.055671e-02 8.851223e-02 2.085642e-01 4.101820e-01 6.870973e-01 1.035282e+00 1.500961e+00 2.229415e+00 3.468896e+00 6.705336e+00 5.895780e+01 
1.623007676e+00 5.145637e-03 6.668457e-03 7.962762e-03 9.436317e-03 1.002221e-02 1.020245e-02 1.499532e-02 1.805207e-02 1.976576e-02 2.124666e-02 2.255151e-02 3.659844e-02 5.041335e-02 6.411946e-02 7.872116e-02 8.648629e-02 2.137948e-01 4.187232e-01 6.876512e-01 1.035751e+00 1.516980e+00 2.224816e+00 3.520461e+00 6.893166e+00 6.386052e+01 
1.623132505e+00 2.313595e-03 5.496434e-03 6.818676e-03 7.141038e-03 7.588204e-03 8.313182e-03 1.441598e-02 1.648676e-02 1.826500e-02 1.965936e-02 2.081427e-02 3.759563e-02 5.148842e-02 6.394837e-02 7.935962e-02 8.697714e-02 2.178144e-01 4.097951e-01 6.844201e-01 1.032493e+00 1.505982e+00 2.241903e+00 3.518495e+00 6.847023e+00 5.681817e+01 
1.623259924e+00 3.274773e-03 4.506028e-03 6.613188e-03 7.122138e-03 8.361187e-03 8.378687e-03 1.357222e-02 1.542362e-02 1.799018e-02 2.000562e-02 2.174324e-02 3.685108e-02 4.930266e-02 6.253556e-02 7.622711e-02 8.466669e-02 2.114144e-01 4.155837e-01 6.968309e-01 1.053400e+00 1.517593e+00 2.245716e+00 3.545839e+00 6.858064e+00 6.188937e+01 
1.623394927e+00 4.717769e-03 5.868580e-03 7.461131e-03 7.740861e-03 8.312666e-03 8.874568e-03 1.460116e-02 1.725715e-02 1.938319e-02 2.172874e-02 2.265145e-02 3.661814e-02 4.971139e-02 6.389839e-02 7.935759e-02 8.900259e-02 2.146551e-01 4.149106e-01 7.022520e-01 1.043152e+00 1.527186e+00 2.212266e+00 3.470661e+00 6.733209e+00 6.355711e+01 
1.623510032e+00 2.025836e-03 6.952329e-03 7.610323e-03 7.890653e-03 8.299385e-03 8.416876e-03 1.372256e-02 1.711554e-02 1.933159e-02 2.160206e-02 2.226667e-02 3.705740e-02 5.098264e-02 6.438692e-02 7.946534e-02 8.855539e-02 2.074763e-01 4.111839e-01 6.812572e-01 1.039772e+00 1.524798e+00 2.253314e+00 3.535036e+00 6.852336e+00 6.359748e+01 
1.623621673e+00 3.035690e-03 5.002625e-03 6.597285e-03 8.522192e-03 8.759118e-03 8.947462e-03 1.333614e-02 1.576577e-02 1.819380e-02 2.082662e-02 2.195110e-02 3.713591e-02 5.093767e-02 6.376338e-02 7.936740e-02 8.790158e-02 2.083583e-01 4.154408e-01 6.725444e-01 1.040976e+00 1.503428e+00 2.215229e+00 3.439342e+00 6.681156e+00 6.089519e+01 
1.623775124e+00 3.381035e-03 6.504036e-03 8.098256e-03 8.527131e-03 9.283754e-03 9.389803e-03 1.297958e-02 1.701827e-02 1.936602e-02 2.052857e-02 2.145039e-02 3.562197e-02 4.862069e-02 6.158849e-02 7.732178e-02 8.509687e-02 2.199726e-01 4.169168e-01 6.848608e-01 1.019296e+00 1.497075e+00 2.189932e+00 3.468192e+00 6.765532e+00 5.987149e+01 
1.623898497e+00 3.387615e-03 6.676850e-03 6.878873e-03 8.253863e-03 9.001144e-03 9.340145e-03 1.353633e-02 1.553347e-02 1.803671e-02 2.057498e-02 2.143406e-02 3.684365e-02 4.862781e-02 6.203382e-02 7.868477e-02 8.764085e-02 2.157157e-01 4.088044e-01 6.705610e-01 1.017602e+00 1.505432e+00 2.271123e+00 3.509116e+00 6.685659e+00 6.024365e+01 
1.624018410e+00 1.391145e-03 5.101525e-03 5.243309e-03 6.866680e-03 7.443032e-03 8.262492e-03 1.455181e-02 1.767600e-02 1.975421e-02 2.216799e-02 2.308938e-02 3.600687e-02 4.823467e-02 6.207267e-02 7.934845e-02 8.722883e-02 2.148041e-01 4.212557e-01 6.829006e-01 1.034068e+00 1.515612e+00 2.225448e+00 3.442436e+00 6.654844e+00 5.891862e+01 
1.624152468e+00 5.503107e-03 6.328154e-03 7.025752e-03 7.150711e-03 7.307414e-03 7.793603e-03 1.326195e-02 1.566484e-02 1.755298e-02 2.068464e-02 2.219047e-02 3.558954e-02 4.858200e-02 6.260723e-02 7.817785e-02 8.590892e-02 2.079008e-01 4.151248e-01 6.825158e-01 1.047192e+00 1.518698e+00 2.262192e+00 3.440782e+00 6.899001e+00 5.983613e+01 
1.624283436e+00 3.922218e-03 5.432909e-03 6.633363e-03 7.149389e-03 7.390479e-03 7.909308e-03 1.351148e-02 1.547109e-02 1.724949e-02 1.908572e-02 1.971256e-02 3.607153e-02 4.887668e-02 6.432340e-02 7.806346e-02 8.593521e-02 2.102923e-01 4.123406e-01 7.005156e-01 1.052529e+00 1.516813e+00 2.206481e+00 3.481261e+00 6.822613e+00 6.004562e+01 
1.624399391e+00 2.779575e-03 4.998160e-03 5.856683e-03 6.845831e-03 7.325729e-03 7.475471e-03 1.246951e-02 1.628155e-02 1.822849e-02 1.953239e-02 2.066287e-02 3.497757e-02 4.858590e-02 6.146495e-02 7.718148e-02 8.666468e-02 2.131884e-01 4.213339e-01 6.941199e-01 1.037479e+00 1.517858e+00 2.241781e+00 3.480220e+00 6.752778e+00 6.164648e+01 
