# Dynamical information [code units]
#1:t #2:Dt #3:tcount #4:N #5:M #6:VR #7:N_c #8:r_c #9:r_max #10:Etot #11:KE #12:PE #13:Etot_int #14:Etot_bin #15:E_cenma #16:Eesc #17:Ebesc #18:Eintesc #19:Eoops #20:Etot+Eoops #21:r_h #22:rho_0 #23:rc_spitzer #24:v0_rms #25:rc_nb #26.DMse(MSUN) #27.DMrejuv(MSUN) #28.N_c_nb
0.013140164 1.4076542e-05 3020 99188 0.89942554 0.99731897 10630.749 0.43770755 1218.8297 1.1614884 0.1483077 -0.29741277 -0.0027608568 -0.34288415 0 1.7563903 -0.10015181 0 0 1.1614884 1.1131412 2.5920544 0.23142759 0.76257311 0.2242073 0 0 1428.7657
0.013150594 1.0430571e-05 3021 99188 0.89942531 0.99680659 14238.214 0.42490968 1190.5096 1.1616698 0.14821389 -0.29737743 -0.0027608568 -0.34264428 0 1.7563903 -0.10015181 0 0 1.1616698 1.1196406 4.1579155 0.18132583 0.75673149 0.17557817 0 0 1004.563
0.013159486 8.891978e-06 3022 99188 0.89942511 0.99432747 10669.993 0.433223 1213.0261 1.1618719 0.14748966 -0.29666215 -0.0027608568 -0.34243317 0 1.7563903 -0.10015181 0 0 1.1618719 1.1200166 3.0319993 0.21277264 0.75827132 0.21297186 0 0 1267.641
0.013166297 6.8110067e-06 3023 99188 0.89942496 1.0007759 11298.132 0.43736936 1171.0479 1.1621113 0.14933272 -0.29843389 -0.0027608568 -0.34226517 0 1.7563903 -0.10015181 0 0 1.1621113 1.1121782 2.7661232 0.2211262 0.75269714 0.22210466 0 0 1479.5669
0.013178001 1.1703346e-05 3024 99188 0.89942469 1.0011484 13395.825 0.42051159 1113.6849 1.1623898 0.14943512 -0.29852739 -0.0027608568 -0.34199549 0 1.7563903 -0.10015181 0 0 1.1623898 1.1105398 3.5939567 0.19843861 0.76994002 0.19893461 0 0 1418.295
0.013190276 1.2275718e-05 3025 99188 0.89942439 0.99966635 11374.49 0.42676063 1049.5345 1.1626725 0.14899508 -0.29808963 -0.0027608568 -0.34171059 0 1.7563903 -0.10015181 0 0 1.1626725 1.1112755 3.1849289 0.20805446 0.75992585 0.21303157 0 0 1414.8513
0.013197921 7.6445154e-06 3026 99188 0.89942418 1.0025348 12239.84 0.42841675 1149.6519 1.1628434 0.14987444 -0.298991 -0.0027608568 -0.34151767 0 1.7563903 -0.10015181 0 0 1.1628434 1.1062041 3.5667425 0.19711289 0.76189514 0.19127039 0 0 1089.2302
0.013205291 7.3703047e-06 3027 99188 0.89942397 1.0022652 12283.517 0.42860512 1146.0959 1.163036 0.14978875 -0.29890045 -0.0027608568 -0.34132992 0 1.7563903 -0.10015181 0 0 1.163036 1.1118481 3.5643537 0.19878418 0.76809781 0.19594743 0 0 1173.7332
0.01321774 1.2448829e-05 3028 99188 0.89942361 0.99794221 15000.455 0.42592569 1185.0142 1.1633135 0.14851754 -0.29764757 -0.0027608568 -0.3410341 0 1.7563903 -0.10015181 0 0 1.1633135 1.1120535 4.3828072 0.17779504 0.76179853 0.17825904 0 0 1099.658
0.013224947 7.2068636e-06 3029 99188 0.89942339 1.0015707 12712.618 0.43056038 681.78137 1.1635233 0.14957786 -0.29868658 -0.0027608568 -0.34084558 0 1.7563903 -0.10015181 0 0 1.1635233 1.1160009 3.778323 0.18907081 0.75217401 0.18467847 0 0 1003.1863
0.013235189 1.0242089e-05 3030 99188 0.89941519 0.99867898 13345.34 0.41599073 1064.5253 1.1637982 0.1486973 -0.29778798 -0.0027608568 -0.34058873 0 1.7563903 -0.10015181 0 0 1.1637982 1.1124628 4.2822584 0.17899686 0.75809942 0.17475836 0 0 989.44715
0.013248245 1.305613e-05 3031 99187 0.89940811 0.99342014 10992.494 0.42571103 1217.5705 1.1641142 0.14714243 -0.29623404 -0.0027608568 -0.34027292 0 1.7563914 -0.10015181 0 0 1.1641142 1.1206441 3.0813604 0.2120883 0.76196018 0.2095535 0 0 1311.1014
0.013263124 1.4879345e-05 3032 99187 0.89940776 0.99333515 10887.342 0.43086421 1056.5976 1.1644624 0.14712035 -0.29621492 -0.0027608568 -0.3399218 0 1.7563914 -0.10015181 0 0 1.1644624 1.1165831 2.6583154 0.22669605 0.75646965 0.22017168 0 0 1452.7302
0.013274241 1.111648e-05 3033 99187 0.89940748 0.99816949 10663.524 0.43870439 1172.0847 1.1647569 0.14854858 -0.297642 -0.0027608568 -0.33962846 0 1.7563914 -0.10015181 0 0 1.1647569 1.1169578 2.7079501 0.22247108 0.74926974 0.22380731 0 0 1415.8186
0.013285996 1.1755302e-05 3034 99187 0.89940717 0.99376982 10354.174 0.44040617 1182.1769 1.1650767 0.14723836 -0.29632286 -0.0027608568 -0.33931758 0 1.7563914 -0.10015181 0 0 1.1650767 1.1176407 2.3803206 0.23670423 0.74742575 0.23284554 0 0 1530.2382
0.013295106 9.1095979e-06 3035 99187 0.89940692 0.99578487 11898.42 0.43779965 857.41056 1.1653378 0.14782826 -0.29690803 -0.0027608568 -0.33906119 0 1.7563914 -0.10015181 0 0 1.1653378 1.1148241 3.0294849 0.21036215 0.74936999 0.20974248 0 0 1308.3449
0.013302488 7.3826187e-06 3036 99187 0.8994067 0.99496443 11232.716 0.43761273 1112.5122 1.1655392 0.14760041 -0.29669486 -0.0027608568 -0.33884513 0 1.7563914 -0.10015181 0 0 1.1655392 1.1131142 2.8191123 0.22082276 0.75882972 0.21814198 0 0 1391.338
0.013310272 7.783305e-06 3037 99187 0.89940646 0.99352234 11465.537 0.44074811 1158.8594 1.1657352 0.14720634 -0.29633221 -0.0027608568 -0.33861772 0 1.7563914 -0.10015181 0 0 1.1657352 1.1168391 2.7144386 0.22261101 0.7506387 0.21679944 0 0 1364.5752
0.013328695 1.8422868e-05 3038 99187 0.89940586 0.9952202 11425.808 0.44068216 877.03422 1.1662038 0.14767857 -0.29677567 -0.0027608568 -0.33817791 0 1.7563914 -0.10015181 0 0 1.1662038 1.1136869 2.6380159 0.22614553 0.75174583 0.22925669 0 0 1608.7056
0.013337913 9.2182174e-06 3039 99187 0.89940552 0.99685913 14140.978 0.42697581 947.64449 1.1665814 0.14815994 -0.29725352 -0.0027608568 -0.33780384 0 1.7563914 -0.10015181 0 0 1.1665814 1.1111665 3.9999118 0.1870259 0.76554594 0.18569169 0 0 1163.1803
0.013352807 1.4894235e-05 3040 99187 0.89940493 0.99914135 11562.707 0.43187862 931.30018 1.1670383 0.14884409 -0.29794401 -0.0027608568 -0.33734057 0 1.7563914 -0.10015181 0 0 1.1670383 1.1101743 3.1526056 0.20833493 0.75707901 0.19950108 0 0 1139.7515
0.013364427 1.1619874e-05 3041 99187 0.89940441 1.0022212 17150.841 0.41609518 1192.198 1.1674903 0.1497594 -0.29885498 -0.0027608568 -0.33689288 0 1.7563914 -0.10015181 0 0 1.1674903 1.1127805 6.5872262 0.14480949 0.76066358 0.14210979 0 0 683.24953
0.013375648 1.1220905e-05 3042 99186 0.89910641 0.99955298 12491.69 0.41313977 1045.7121 1.1716331 0.14886926 -0.29787168 -0.0027608568 -0.336456 0 1.7600042 -0.10015181 0 0 1.1716331 1.1134978 3.8512734 0.19177858 0.77027637 0.18480667 0 0 1118.1064
0.013383656 8.0080865e-06 3043 99185 0.89908543 0.99954334 13254.013 0.4153453 1219.3019 1.1720105 0.14887247 -0.29788097 -0.0027608568 -0.33608536 0 1.760017 -0.10015181 0 0 1.1720105 1.1156343 4.279103 0.18406485 0.77927642 0.16976794 0 0 905.07914
0.013390647 6.9912912e-06 3044 99185 0.89908519 1.0043332 12114.973 0.42461004 1069.9044 1.1723377 0.15030313 -0.29930929 -0.0027608568 -0.33576047 0 1.760017 -0.10015181 0 0 1.1723377 1.1103463 3.3428979 0.203713 0.76229769 0.1982923 0 0 1233.8695
0.013403169 1.2521382e-05 3045 99185 0.89908475 1.0009058 11134.749 0.41861759 1055.1775 1.1727485 0.14927364 -0.29827712 -0.0027608568 -0.33535237 0 1.760017 -0.10015181 0 0 1.1727485 1.11416 3.1940219 0.20808187 0.76111011 0.20209264 0 0 1252.7937
0.013412536 9.3672596e-06 3046 99185 0.89908439 1.0020515 10836.664 0.42207272 1192.1296 1.1731403 0.1496069 -0.29860122 -0.0027608568 -0.33496978 0 1.760017 -0.10015181 0 0 1.1731403 1.1112396 3.2361425 0.20665919 0.76087416 0.20308652 0 0 1207.1941
0.013420628 8.0916809e-06 3047 99185 0.89908405 0.99989345 12700.084 0.4247832 1021.2831 1.1734912 0.14896268 -0.2979571 -0.0027608568 -0.33461872 0 1.760017 -0.10015181 0 0 1.1734912 1.112572 3.5842112 0.19497641 0.75548034 0.19689713 0 0 1264.8025
0.013449349 2.8721316e-05 3048 99184 0.89878663 0.9996292 9687.1944 0.43798481 1163.4855 1.1899977 0.14852393 -0.29715806 -0.0027608568 -0.33406012 0 1.7756046 -0.10015181 0 0 1.1899977 1.1134552 2.4457686 0.23589779 0.75505026 0.22576982 0 0 1326.8398
0.013458636 9.287315e-06 3049 99184 0.89878633 0.99652242 10827.045 0.42900133 1174.3862 1.1905465 0.14760365 -0.29623748 -0.0027608568 -0.33351162 0 1.7756046 -0.10015181 0 0 1.1905465 1.1176772 2.9870522 0.21349434 0.75518279 0.20789067 0 0 1232.0803
0.013477412 1.8775562e-05 3050 99184 0.89878569 1.0005105 14625.526 0.42305237 1015.8712 1.1911517 0.14878317 -0.29741453 -0.0027608568 -0.3329089 0 1.7756046 -0.10015181 0 0 1.1911517 1.1115487 4.7207104 0.17048625 0.75811892 0.16794601 0 0 915.03594
0.013489648 1.2235858e-05 3051 99184 0.89878521 0.99858348 11194.68 0.43304998 1041.1106 1.1916985 0.14821941 -0.29685932 -0.0027608568 -0.3323536 0 1.7756046 -0.10015181 0 0 1.1916985 1.1126702 2.8547938 0.22012316 0.76119763 0.22106342 0 0 1489.1838
0.013502409 1.2761393e-05 3052 99184 0.89878467 0.99775612 12344.236 0.4270462 1168.8555 1.1922131 0.14798886 -0.29664335 -0.0027608568 -0.33182434 0 1.7756046 -0.10015181 0 0 1.1922131 1.1083868 3.4806977 0.19930307 0.7610119 0.18855528 0 0 1062.5655
0.013514847 1.2437542e-05 3053 99184 0.89878409 0.9963154 10928.389 0.43543978 1175.1062 1.1927155 0.14757036 -0.29623222 -0.0027608568 -0.33131458 0 1.7756046 -0.10015181 0 0 1.1927155 1.1162726 3.0767478 0.20806626 0.74695067 0.21150814 0 0 1252.4291
0.013523855 9.0085397e-06 3054 99184 0.89878362 0.99816621 16111.242 0.41768243 1010.6451 1.1931557 0.14810269 -0.29674956 -0.0027608568 -0.33088946 0 1.7756046 -0.10015181 0 0 1.1931557 1.1113077 5.5995339 0.15685458 0.75965683 0.15047565 0 0 753.33657
0.013529938 6.0826325e-06 3055 99184 0.89878328 1.000303 12789.446 0.43076713 1103.0483 1.1934958 0.14872297 -0.29735585 -0.0027608568 -0.33056326 0 1.7756046 -0.10015181 0 0 1.1934958 1.1117783 3.7195501 0.1911774 0.75461609 0.18771218 0 0 1058.282
0.013547541 1.7602869e-05 3056 99182 0.89819366 1.0041884 13949.415 0.4284926 1140.4063 1.2015296 0.14976477 -0.29828023 -0.0027608568 -0.33004893 0 1.7830067 -0.10015181 0 0 1.2015296 1.1024386 4.016345 0.18537959 0.76036433 0.17838668 0 0 1006.4989
0.013563273 1.5732819e-05 3057 99181 0.89818921 1.0006705 11202.178 0.43320957 1096.0413 1.202053 0.14871354 -0.29722778 -0.0027608568 -0.32953304 0 1.7830129 -0.10015181 0 0 1.202053 1.1098877 3.0618562 0.21039307 0.75347377 0.21185211 0 0 1310.1069
0.013575783 1.2509414e-05 3058 99180 0.89789504 1.0007105 11502.5 0.42917042 1197.6421 1.2190208 0.14859552 -0.29698005 -0.0027608568 -0.32904354 0 1.7993615 -0.10015181 0 0 1.2190208 1.1166793 3.08605 0.21297268 0.76571945 0.20755152 0 0 1301.0101
0.013591445 1.5662574e-05 3059 99180 0.89789477 0.99591895 13702.717 0.42560983 999.1419 1.2195471 0.14718593 -0.29557813 -0.0027608568 -0.32850951 0 1.7993615 -0.10015181 0 0 1.2195471 1.1181106 3.8916689 0.18962713 0.76561901 0.17809757 0 0 1004.0278
0.013598429 6.983265e-06 3060 99180 0.89789463 0.99920502 12823.366 0.42099942 1182.9145 1.2198948 0.14815317 -0.29654209 -0.0027608568 -0.32816516 0 1.7993615 -0.10015181 0 0 1.2198948 1.1101334 3.7326363 0.19392961 0.76682501 0.18357702 0 0 1063.1939
0.013608259 9.8303856e-06 3061 99180 0.89789444 0.99809595 10238.003 0.43873488 1221.5002 1.2202709 0.14783755 -0.29623916 -0.0027608568 -0.32777636 0 1.7993615 -0.10015181 0 0 1.2202709 1.1200955 2.5911721 0.22841359 0.75251363 0.22798716 0 0 1436.6135
0.01361485 6.590867e-06 3062 99180 0.89789431 1.000327 9776.7269 0.4374759 1103.1029 1.2205755 0.14848392 -0.29687075 -0.0027608568 -0.32748653 0 1.7993615 -0.10015181 0 0 1.2205755 1.1138783 2.5054914 0.2334648 0.75633146 0.22329967 0 0 1300.1556
0.013629174 1.4324312e-05 3063 99180 0.897894 1.0002571 11498.988 0.43325001 1190.2814 1.2210332 0.1484608 -0.2968453 -0.0027608568 -0.32703116 0 1.7993615 -0.10015181 0 0 1.2210332 1.1168111 2.7750548 0.2245139 0.76546144 0.21453023 0 0 1396.077
0.013642214 1.3040225e-05 3064 99180 0.8978937 0.99850684 11707.119 0.42824937 1181.4158 1.2214715 0.14794371 -0.29632989 -0.0027608568 -0.32659115 0 1.7993615 -0.10015181 0 0 1.2214715 1.1097084 3.1789143 0.20864495 0.76136269 0.20130812 0 0 1216.0284
0.013654537 1.2322537e-05 3065 99180 0.89789338 1.0010374 10386.453 0.43261983 706.33519 1.2219272 0.14869499 -0.29708178 -0.0027608568 -0.32613485 0 1.7993615 -0.10015181 0 0 1.2219272 1.1065379 2.7279309 0.22502877 0.76067483 0.2215667 0 0 1395.2804
0.013662553 8.0156482e-06 3066 99180 0.89789316 0.9970206 12883.872 0.43382 1100.0987 1.2223208 0.14749133 -0.29586417 -0.0027608568 -0.32575527 0 1.7993615 -0.10015181 0 0 1.2223208 1.110866 3.3707392 0.20118447 0.75596438 0.19885424 0 0 1240.8585
0.013682285 1.9732159e-05 3067 99179 0.8976007 0.99671957 12276.537 0.43924149 962.18836 1.2444906 0.14726918 -0.29550776 -0.0027608568 -0.32517112 0 1.8208129 -0.10015181 0 0 1.2444906 1.115915 2.8246261 0.22054262 0.75860784 0.21792747 0 0 1499.3456
0.013697679 1.5394665e-05 3068 99178 0.89719666 1.0013992 11761.791 0.4345578 1189.7483 1.2478921 0.14822564 -0.29603706 -0.0027608568 -0.32378529 0 1.8224015 -0.10015181 0 0 1.2478921 1.1179016 3.2132991 0.20756581 0.76151017 0.2049477 0 0 1233.8431
0.013708044 1.0364472e-05 3069 99178 0.89719659 0.99966901 9786.0152 0.44286923 1029.1416 1.2482975 0.14769802 -0.29549385 -0.0027608568 -0.32339546 0 1.8224015 -0.10015181 0 0 1.2482975 1.1141908 2.324579 0.24057684 0.75070667 0.23895065 0 0 1537.1067
0.013718495 1.0451336e-05 3070 99178 0.89719652 0.99835146 12366.58 0.43023624 945.20308 1.2486516 0.14731775 -0.29512202 -0.0027608568 -0.32303291 0 1.8224015 -0.10015181 0 0 1.2486516 1.1149681 3.2966376 0.20491024 0.76145382 0.20419929 0 0 1322.1822
0.013726941 8.4452617e-06 3071 99178 0.89719647 0.99849033 14402.076 0.42236952 787.04467 1.2489613 0.14737123 -0.29518809 -0.0027608568 -0.3227106 0 1.8224015 -0.10015181 0 0 1.2489613 1.1184491 4.9575058 0.16751826 0.76337526 0.16514538 0 0 860.88809
0.013739348 1.2407273e-05 3072 99178 0.89719639 0.99743297 10211.293 0.44326441 1151.7067 1.2493117 0.14704604 -0.29484897 -0.0027608568 -0.32237415 0 1.8224015 -0.10015181 0 0 1.2493117 1.1266188 2.6050096 0.22720945 0.75054262 0.22618512 0 0 1356.7013
0.013748714 9.3664874e-06 3073 99178 0.89719633 0.99832918 10880.094 0.42992948 1192.5552 1.2496152 0.14732477 -0.29514268 -0.0027608568 -0.3220557 0 1.8224015 -0.10015181 0 0 1.2496152 1.1192389 3.123702 0.20876101 0.75514175 0.20098302 0 0 1111.5246
0.013761454 1.2739596e-05 3074 99178 0.89719625 1.0024039 12045.629 0.43221783 1194.9351 1.2499555 0.14852148 -0.29633061 -0.0027608568 -0.32172418 0 1.8224015 -0.10015181 0 0 1.2499555 1.1179333 3.3039257 0.20443823 0.7605391 0.19565321 0 0 1117.3324
0.013770273 8.8192109e-06 3075 99179 0.89719619 0.99604605 12782.508 0.41979711 1002.1603 1.2502602 0.14665022 -0.29446474 -0.0027608568 -0.32141413 0 1.8224015 -0.10015181 0 0 1.2502602 1.1214342 4.5459606 0.17602001 0.76810248 0.16532058 0 0 780.68979
0.013775933 5.6601249e-06 3076 99179 0.89719615 1.0001071 12092.446 0.4222929 647.61733 1.2504913 0.14787022 -0.29570877 -0.0027608568 -0.32115891 0 1.8224015 -0.10015181 0 0 1.2504913 1.1249003 3.8242218 0.18861883 0.75491993 0.18741388 0 0 1057.0075
0.013786256 1.0322433e-05 3077 99179 0.89719607 0.99875704 15177.862 0.40841745 1220.0742 1.2507904 0.14743987 -0.29524671 -0.0027608568 -0.32089151 0 1.8224015 -0.10015181 0 0 1.2507904 1.1161411 5.0663994 0.16789703 0.77345853 0.15334096 0 0 803.28985
0.013797463 1.1207371e-05 3078 99179 0.89719597 0.99574833 12255.618 0.42531554 647.93365 1.2510611 0.14656397 -0.29437954 -0.0027608568 -0.32061213 0 1.8224015 -0.10015181 0 0 1.2510611 1.1224444 4.099537 0.18306349 0.75860106 0.1792594 0 0 917.58696
0.013803493 6.0296323e-06 3079 99179 0.89719591 0.99891751 13078.23 0.42575018 1206.7461 1.2512783 0.14751624 -0.2953522 -0.0027608568 -0.32037458 0 1.8224015 -0.10015181 0 0 1.2512783 1.1160645 3.7525646 0.19185641 0.76064972 0.18695997 0 0 1107.4659
0.01381493 1.1437445e-05 3080 99179 0.89719578 0.99822955 11813.434 0.42796742 1211.0111 1.2515516 0.14730145 -0.29512541 -0.0027608568 -0.32011321 0 1.8224015 -0.10015181 0 0 1.2515516 1.1105202 3.3099117 0.20383602 0.75898543 0.20230318 0 0 1247.8206
0.013828578 1.3648317e-05 3081 99179 0.89719561 0.99950149 13221.774 0.43218225 946.19071 1.2518688 0.14765629 -0.29545987 -0.0027608568 -0.31981638 0 1.8224015 -0.10015181 0 0 1.2518688 1.1142692 3.7627758 0.19024102 0.75527069 0.1880669 0 0 1089.497
0.013834286 5.70707e-06 3082 99179 0.89719554 0.99608996 10730.328 0.43544705 1041.542 1.2520937 0.14665934 -0.29447007 -0.0027608568 -0.31958437 0 1.8224015 -0.10015181 0 0 1.2520937 1.1242819 2.6327734 0.22982551 0.7632192 0.21890378 0 0 1363.2225
0.01384394 9.6548739e-06 3083 99179 0.89719542 1.0049995 12214.127 0.43236092 797.61545 1.252314 0.14931682 -0.29714806 -0.0027608568 -0.3193436 0 1.8224015 -0.10015181 0 0 1.252314 1.1150283 3.1106883 0.21041012 0.75951994 0.20777196 0 0 1355.4514
0.013852181 8.2402677e-06 3084 99179 0.89719531 1.0044243 11060.072 0.42769533 1099.7512 1.2525436 0.14913829 -0.29696271 -0.0027608568 -0.31912082 0 1.8224015 -0.10015181 0 0 1.2525436 1.1177965 3.4411225 0.19941075 0.75708204 0.19372846 0 0 1027.8617
0.013862949 1.0768651e-05 3085 99179 0.89719515 1.0053386 12424.268 0.4237258 1150.7688 1.2527858 0.14940519 -0.29722363 -0.0027608568 -0.31888453 0 1.8224015 -0.10015181 0 0 1.2527858 1.1153135 3.3927567 0.20391881 0.76873729 0.20208435 0 0 1347.7649
0.013872423 9.4734961e-06 3086 99179 0.89719501 0.99868147 11172.935 0.42144439 1195.8082 1.2530053 0.14743451 -0.29525832 -0.0027608568 -0.31865965 0 1.8224015 -0.10015181 0 0 1.2530053 1.1222242 3.9541763 0.18652766 0.75912897 0.17936234 0 0 861.2718
0.013880846 8.4231503e-06 3087 99179 0.89719488 1.0010505 11792.535 0.41809154 1042.2208 1.2532094 0.14813802 -0.29596512 -0.0027608568 -0.31845226 0 1.8224015 -0.10015181 0 0 1.2532094 1.1181456 3.8721424 0.18983883 0.76454846 0.17933112 0 0 930.59351
0.013889681 8.8348169e-06 3088 99179 0.89719474 1.000954 12534.695 0.41632574 1183.8671 1.2534025 0.14811773 -0.29595314 -0.0027608568 -0.31825093 0 1.8224015 -0.10015181 0 0 1.2534025 1.113513 3.7387738 0.19535555 0.77309818 0.18329623 0 0 1069.731
0.013900031 1.0350195e-05 3089 99179 0.89719457 1.0002066 14026.735 0.41867275 1220.3973 1.2536182 0.14788978 -0.29571845 -0.0027608568 -0.3180419 0 1.8224015 -0.10015181 0 0 1.2536182 1.1146475 4.5263333 0.17768271 0.77368241 0.17230269 0 0 977.70701
0.013907113 7.0822409e-06 3090 99179 0.89719445 1.0050523 12116.446 0.41843453 787.51084 1.2538023 0.14931865 -0.29713608 -0.0027608568 -0.31786911 0 1.8224015 -0.10015181 0 0 1.2538023 1.1128684 4.0495286 0.18755129 0.77244325 0.17242628 0 0 847.81887
0.013912823 5.7096317e-06 3091 99179 0.89719435 1.003156 12138.287 0.42049159 1218.2001 1.253946 0.14875507 -0.29657414 -0.0027608568 -0.31772376 0 1.8224015 -0.10015181 0 0 1.253946 1.1137871 3.7479428 0.19416988 0.76934767 0.18776293 0 0 1080.7245
0.013920573 7.7504739e-06 3092 99180 0.89719422 1.0012656 15598.853 0.41185277 1183.8052 1.2540964 0.14805158 -0.2957289 -0.0027608568 -0.31771513 0 1.8224015 -0.10015181 0 0 1.2540964 1.1117141 5.2826869 0.16542673 0.77817529 0.15196207 0 0 783.56009
0.013938601 1.8028137e-05 3093 99180 0.89719389 1.0062729 11483.262 0.42570963 1122.1179 1.2543579 0.14952646 -0.2971887 -0.0027608568 -0.31746865 0 1.8224015 -0.10015181 0 0 1.2543579 1.1124863 3.1925895 0.20918454 0.76497182 0.19966904 0 0 1184.8328
0.013953253 1.4651419e-05 3094 99180 0.8971936 0.9992828 11238.532 0.42077665 893.74028 1.2546012 0.14744756 -0.29510677 -0.0027608568 -0.31722836 0 1.8224015 -0.10015181 0 0 1.2546012 1.1189071 3.249075 0.20995247 0.77454234 0.19561441 0 0 1129.1646
0.013959364 6.1107969e-06 3095 99180 0.89719348 1.0001841 13849.018 0.41796198 1191.0155 1.2547429 0.14771374 -0.29537311 -0.0027608568 -0.3170865 0 1.8224015 -0.10015181 0 0 1.2547429 1.1279794 4.381419 0.17926492 0.76797489 0.17538285 0 0 1023.2223
0.013967088 7.7239872e-06 3096 99180 0.89719332 1.0001403 10503.951 0.42521672 912.60176 1.2548841 0.14770556 -0.29536968 -0.0027608568 -0.31694057 0 1.8224015 -0.10015181 0 0 1.2548841 1.1202039 3.2906343 0.20551828 0.76301762 0.19643055 0 0 1035.4969
0.01397242 5.332016e-06 3097 99180 0.8971932 1.0056477 15191.545 0.40551786 1191.8582 1.255005 0.14933476 -0.29699222 -0.0027608568 -0.31682634 0 1.8224015 -0.10015181 0 0 1.255005 1.1148735 6.9163888 0.14183889 0.76344778 0.13842412 0 0 604.23697
0.013983784 1.1364488e-05 3098 99180 0.89719295 1.0031123 11112.158 0.4218476 1221.2939 1.2551415 0.14859366 -0.29626526 -0.0027608568 -0.31667569 0 1.8224015 -0.10015181 0 0 1.2551415 1.1193108 3.3762087 0.20191181 0.7593127 0.19235625 0 0 1053.5389
0.01398983 6.0457983e-06 3099 99180 0.8971928 0.99949811 12263.644 0.42062227 1138.4633 1.2552506 0.1475134 -0.29517494 -0.0027608568 -0.31657667 0 1.8224015 -0.10015181 0 0 1.2552506 1.1180069 3.9370725 0.18803026 0.76358743 0.17212312 0 0 840.35035
0.01399922 9.3900757e-06 3100 99180 0.89719258 0.99930581 16219.755 0.42456673 1221.9224 1.255356 0.14747134 -0.29514756 -0.0027608568 -0.31645659 0 1.8224015 -0.10015181 0 0 1.255356 1.1165698 4.9710094 0.16688615 0.76152979 0.16135628 0 0 890.35669
0.014012447 1.3227418e-05 3101 99180 0.89719224 1.0013606 13066.745 0.42360255 1220.1947 1.2555122 0.14807266 -0.29574294 -0.0027608568 -0.31630632 0 1.8224015 -0.10015181 0 0 1.2555122 1.1189496 4.2211759 0.18135414 0.76258541 0.18082242 0 0 1016.3623
0.014018027 5.5793995e-06 3102 99180 0.89719209 0.99819469 12567.091 0.41993535 1221.2331 1.2555922 0.14712459 -0.29478136 -0.0027608568 -0.31623989 0 1.8224015 -0.10015181 0 0 1.2555922 1.1184954 4.5532971 0.17541069 0.76606101 0.16665664 0 0 785.51657
0.014030716 1.2688755e-05 3103 99179 0.89674999 0.99553581 12347.207 0.42215514 1194.7048 1.2745961 0.14588289 -0.29307412 -0.0027608568 -0.31526166 0 1.8399616 -0.10015181 0 0 1.2745961 1.1243399 3.8863943 0.18956197 0.76483711 0.17975166 0 0 953.1719
0.014042084 1.1368267e-05 3104 99179 0.89674972 0.99680796 14811.458 0.41915922 1174.4856 1.2746039 0.1462467 -0.29343005 -0.0027608568 -0.31526173 0 1.8399616 -0.10015181 0 0 1.2746039 1.1175006 4.9205517 0.16890212 0.76680741 0.15778471 0 0 790.05164
0.014054666 1.2582482e-05 3105 99179 0.89674942 1.0046208 12136.302 0.4270685 1189.3086 1.2745932 0.14856062 -0.29575461 -0.0027608568 -0.31526179 0 1.8399616 -0.10015181 0 0 1.2745932 1.1208055 3.4584104 0.20062212 0.76359203 0.18899477 0 0 1051.824
0.014063101 8.4349108e-06 3106 99179 0.89674916 1.0018019 14073.49 0.41210533 886.37967 1.2746096 0.14770885 -0.29488634 -0.0027608568 -0.31526184 0 1.8399616 -0.10015181 0 0 1.2746096 1.1217587 4.9273139 0.16789356 0.76275219 0.16056078 0 0 832.32995
0.014069125 6.0235487e-06 3107 99179 0.89674897 0.99837793 13646.614 0.41432279 1158.2239 1.2746114 0.14669897 -0.29387462 -0.0027608568 -0.31526188 0 1.8399616 -0.10015181 0 0 1.2746114 1.120408 4.4008918 0.17866442 0.76710131 0.1722336 0 0 980.30698
0.014075214 6.0892899e-06 3108 99179 0.89674878 0.99660701 12126.104 0.42511875 1126.9837 1.2745993 0.14619234 -0.29338012 -0.0027608568 -0.31526191 0 1.8399616 -0.10015181 0 0 1.2745993 1.1244593 3.6567235 0.19623054 0.76799249 0.1875186 0 0 1040.6952
0.014087199 1.1985182e-05 3109 99179 0.89674837 0.99882293 13170.792 0.43305419 961.54342 1.2746006 0.14684028 -0.29402664 -0.0027608568 -0.31526198 0 1.8399616 -0.10015181 0 0 1.2746006 1.1251823 3.7607911 0.1890015 0.75015181 0.19182464 0 0 1144.7176
0.014101826 1.4626879e-05 3110 99179 0.89674784 1.0008987 16627.877 0.41485327 1041.1122 1.2745951 0.1474566 -0.2946484 -0.0027608568 -0.31526207 0 1.8399616 -0.10015181 0 0 1.2745951 1.120341 6.376278 0.14867616 0.76836799 0.13656634 0 0 593.17695
0.014116603 1.4776568e-05 3111 99179 0.89674724 0.99974131 14671.723 0.41807919 1021.557 1.2745991 0.14711162 -0.29429937 -0.0027608568 -0.31526216 0 1.8399616 -0.10015181 0 0 1.2745991 1.1252423 4.845151 0.1699317 0.76554791 0.16104792 0 0 838.63087
0.014130863 1.4260566e-05 3112 99179 0.89674659 0.9927378 12637.629 0.42699857 1195.6555 1.2745991 0.14506521 -0.29225282 -0.0027608568 -0.31526224 0 1.8399616 -0.10015181 0 0 1.2745991 1.1271173 3.8643069 0.1876406 0.75493042 0.17731792 0 0 904.99087
